Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-06-18T14:00:00.000000,Switzerland,Switzerland,CH,10.67,37.22,98.58,81.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T15:00:00.000000,Switzerland,Switzerland,CH,5.89,30.85,99.11,79.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T16:00:00.000000,Switzerland,Switzerland,CH,3.24,28.24,99.43,81.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T17:00:00.000000,Switzerland,Switzerland,CH,3.64,28.14,99.37,80.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T18:00:00.000000,Switzerland,Switzerland,CH,3.94,28.04,99.32,78.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T19:00:00.000000,Switzerland,Switzerland,CH,3.88,27.89,99.33,79.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T20:00:00.000000,Switzerland,Switzerland,CH,4.2,28.18,99.28,77.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T21:00:00.000000,Switzerland,Switzerland,CH,4.35,28.13,99.25,75.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T22:00:00.000000,Switzerland,Switzerland,CH,4.59,28.04,99.19,72.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-18T23:00:00.000000,Switzerland,Switzerland,CH,4.45,27.53,99.21,71.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T00:00:00.000000,Switzerland,Switzerland,CH,4.62,27.82,99.19,70.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T01:00:00.000000,Switzerland,Switzerland,CH,4.49,27.05,99.21,68.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T02:00:00.000000,Switzerland,Switzerland,CH,4.63,27.26,99.17,68.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T03:00:00.000000,Switzerland,Switzerland,CH,4.63,27.2,99.16,68.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T04:00:00.000000,Switzerland,Switzerland,CH,5.31,28.36,99.09,70.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T05:00:00.000000,Switzerland,Switzerland,CH,7.53,31.85,98.87,76.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T06:00:00.000000,Switzerland,Switzerland,CH,11.84,38.17,98.39,80.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T07:00:00.000000,Switzerland,Switzerland,CH,14.91,42.58,97.99,80.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T08:00:00.000000,Switzerland,Switzerland,CH,9.2,36.67,98.75,85.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T09:00:00.000000,Switzerland,Switzerland,CH,10.54,38.79,98.57,85.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T10:00:00.000000,Switzerland,Switzerland,CH,10.43,38.97,98.59,86.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T11:00:00.000000,Switzerland,Switzerland,CH,11.43,40.25,98.47,86.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T12:00:00.000000,Switzerland,Switzerland,CH,11.43,40.27,98.46,86.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T13:00:00.000000,Switzerland,Switzerland,CH,11.68,40.3,98.43,86.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T14:00:00.000000,Switzerland,Switzerland,CH,10.48,37.78,98.55,83.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T15:00:00.000000,Switzerland,Switzerland,CH,11.78,38.71,98.36,81.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T16:00:00.000000,Switzerland,Switzerland,CH,6.12,30.95,99.01,80.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T17:00:00.000000,Switzerland,Switzerland,CH,3.67,28.23,99.37,80.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T18:00:00.000000,Switzerland,Switzerland,CH,4.0,28.1,99.31,78.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T19:00:00.000000,Switzerland,Switzerland,CH,3.95,27.95,99.32,78.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T20:00:00.000000,Switzerland,Switzerland,CH,4.3,28.27,99.26,76.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T21:00:00.000000,Switzerland,Switzerland,CH,4.47,28.24,99.24,75.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T22:00:00.000000,Switzerland,Switzerland,CH,4.31,28.02,99.25,74.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-19T23:00:00.000000,Switzerland,Switzerland,CH,4.62,27.82,99.16,72.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T00:00:00.000000,Switzerland,Switzerland,CH,4.75,27.74,99.14,70.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T01:00:00.000000,Switzerland,Switzerland,CH,4.61,27.55,99.17,70.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T02:00:00.000000,Switzerland,Switzerland,CH,4.66,28.12,99.18,72.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T03:00:00.000000,Switzerland,Switzerland,CH,4.4,28.33,99.24,75.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T04:00:00.000000,Switzerland,Switzerland,CH,4.38,28.43,99.24,75.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T05:00:00.000000,Switzerland,Switzerland,CH,4.96,29.61,99.18,79.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T06:00:00.000000,Switzerland,Switzerland,CH,6.41,31.75,99.02,81.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T07:00:00.000000,Switzerland,Switzerland,CH,14.86,42.87,98.01,83.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T08:00:00.000000,Switzerland,Switzerland,CH,14.33,43.18,98.11,83.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T09:00:00.000000,Switzerland,Switzerland,CH,13.83,43.22,98.2,85.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T10:00:00.000000,Switzerland,Switzerland,CH,13.43,43.13,98.23,86.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T11:00:00.000000,Switzerland,Switzerland,CH,12.47,41.87,98.34,86.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T12:00:00.000000,Switzerland,Switzerland,CH,12.67,42.1,98.33,87.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T13:00:00.000000,Switzerland,Switzerland,CH,13.63,42.91,98.21,85.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T14:00:00.000000,Switzerland,Switzerland,CH,12.78,40.75,98.32,83.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T15:00:00.000000,Switzerland,Switzerland,CH,10.51,36.95,98.6,81.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T16:00:00.000000,Switzerland,Switzerland,CH,3.29,28.43,99.43,82.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T17:00:00.000000,Switzerland,Switzerland,CH,3.6,28.19,99.38,81.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T18:00:00.000000,Switzerland,Switzerland,CH,3.94,28.06,99.32,78.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T19:00:00.000000,Switzerland,Switzerland,CH,3.92,27.93,99.32,78.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T20:00:00.000000,Switzerland,Switzerland,CH,4.21,28.2,99.27,77.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T21:00:00.000000,Switzerland,Switzerland,CH,4.19,27.98,99.28,76.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T22:00:00.000000,Switzerland,Switzerland,CH,4.21,27.92,99.27,75.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-20T23:00:00.000000,Switzerland,Switzerland,CH,4.48,27.91,99.19,73.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T00:00:00.000000,Switzerland,Switzerland,CH,4.74,27.88,99.12,71.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T01:00:00.000000,Switzerland,Switzerland,CH,4.8,27.38,99.08,69.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T02:00:00.000000,Switzerland,Switzerland,CH,4.56,27.18,99.17,69.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T03:00:00.000000,Switzerland,Switzerland,CH,4.61,27.37,99.16,69.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T04:00:00.000000,Switzerland,Switzerland,CH,4.39,27.33,99.2,70.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T05:00:00.000000,Switzerland,Switzerland,CH,5.36,29.26,99.13,75.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T06:00:00.000000,Switzerland,Switzerland,CH,9.46,35.12,98.6,76.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T07:00:00.000000,Switzerland,Switzerland,CH,16.01,44.63,97.83,80.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T08:00:00.000000,Switzerland,Switzerland,CH,13.07,42.25,98.22,84.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T09:00:00.000000,Switzerland,Switzerland,CH,8.5,36.57,98.8,85.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T10:00:00.000000,Switzerland,Switzerland,CH,7.16,34.83,98.97,85.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T11:00:00.000000,Switzerland,Switzerland,CH,8.46,36.63,98.81,86.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T12:00:00.000000,Switzerland,Switzerland,CH,9.54,38.09,98.68,86.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T13:00:00.000000,Switzerland,Switzerland,CH,10.69,39.45,98.53,85.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T14:00:00.000000,Switzerland,Switzerland,CH,13.63,42.45,98.17,84.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T15:00:00.000000,Switzerland,Switzerland,CH,9.96,36.34,98.58,79.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T16:00:00.000000,Switzerland,Switzerland,CH,3.58,28.11,99.34,80.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T17:00:00.000000,Switzerland,Switzerland,CH,3.61,28.07,99.38,80.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T18:00:00.000000,Switzerland,Switzerland,CH,3.91,27.92,99.33,78.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T19:00:00.000000,Switzerland,Switzerland,CH,3.92,27.85,99.32,78.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T20:00:00.000000,Switzerland,Switzerland,CH,4.07,27.97,99.3,77.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T21:00:00.000000,Switzerland,Switzerland,CH,4.22,27.98,99.27,75.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T22:00:00.000000,Switzerland,Switzerland,CH,4.27,27.95,99.26,74.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-21T23:00:00.000000,Switzerland,Switzerland,CH,4.16,27.51,99.28,73.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T00:00:00.000000,Switzerland,Switzerland,CH,4.16,26.92,99.27,71.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T01:00:00.000000,Switzerland,Switzerland,CH,4.1,26.2,99.27,67.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T02:00:00.000000,Switzerland,Switzerland,CH,4.24,26.35,99.24,67.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T03:00:00.000000,Switzerland,Switzerland,CH,4.21,25.9,99.24,65.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T04:00:00.000000,Switzerland,Switzerland,CH,4.15,25.34,99.24,62.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T05:00:00.000000,Switzerland,Switzerland,CH,4.44,27.02,99.22,67.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T06:00:00.000000,Switzerland,Switzerland,CH,5.88,30.76,99.07,75.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T07:00:00.000000,Switzerland,Switzerland,CH,4.13,29.93,99.34,81.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T08:00:00.000000,Switzerland,Switzerland,CH,3.93,30.17,99.34,84.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T09:00:00.000000,Switzerland,Switzerland,CH,5.02,31.59,99.1,84.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T10:00:00.000000,Switzerland,Switzerland,CH,3.83,30.4,99.39,85.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T11:00:00.000000,Switzerland,Switzerland,CH,3.84,30.48,99.4,86.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T12:00:00.000000,Switzerland,Switzerland,CH,3.57,29.91,99.43,86.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T13:00:00.000000,Switzerland,Switzerland,CH,3.26,29.29,99.47,85.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T14:00:00.000000,Switzerland,Switzerland,CH,3.76,29.31,99.38,82.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T15:00:00.000000,Switzerland,Switzerland,CH,3.87,28.28,99.31,77.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T16:00:00.000000,Switzerland,Switzerland,CH,4.4,28.34,99.22,75.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T17:00:00.000000,Switzerland,Switzerland,CH,3.95,27.5,99.29,75.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T18:00:00.000000,Switzerland,Switzerland,CH,3.84,27.65,99.33,77.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T19:00:00.000000,Switzerland,Switzerland,CH,3.81,27.49,99.33,77.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T20:00:00.000000,Switzerland,Switzerland,CH,4.08,27.94,99.3,76.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T21:00:00.000000,Switzerland,Switzerland,CH,4.4,27.01,99.21,70.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T22:00:00.000000,Switzerland,Switzerland,CH,4.83,25.89,99.12,61.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-22T23:00:00.000000,Switzerland,Switzerland,CH,7.22,28.35,98.8,59.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T00:00:00.000000,Switzerland,Switzerland,CH,9.57,30.94,98.49,57.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T01:00:00.000000,Switzerland,Switzerland,CH,5.95,26.7,98.97,57.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T02:00:00.000000,Switzerland,Switzerland,CH,7.21,28.75,98.8,60.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T03:00:00.000000,Switzerland,Switzerland,CH,4.59,25.99,99.16,62.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T04:00:00.000000,Switzerland,Switzerland,CH,5.73,27.98,99.02,66.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T05:00:00.000000,Switzerland,Switzerland,CH,3.81,26.86,99.32,71.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T06:00:00.000000,Switzerland,Switzerland,CH,3.57,26.95,99.36,72.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T07:00:00.000000,Switzerland,Switzerland,CH,7.08,31.43,98.95,73.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T08:00:00.000000,Switzerland,Switzerland,CH,8.57,34.15,98.78,77.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T09:00:00.000000,Switzerland,Switzerland,CH,10.86,37.57,98.5,80.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T10:00:00.000000,Switzerland,Switzerland,CH,12.47,40.08,98.28,83.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T11:00:00.000000,Switzerland,Switzerland,CH,13.15,41.03,98.19,84.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T12:00:00.000000,Switzerland,Switzerland,CH,15.16,43.32,97.95,84.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T13:00:00.000000,Switzerland,Switzerland,CH,16.52,44.35,97.77,82.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T14:00:00.000000,Switzerland,Switzerland,CH,17.1,44.37,97.65,80.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T15:00:00.000000,Switzerland,Switzerland,CH,11.13,36.6,98.36,78.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T16:00:00.000000,Switzerland,Switzerland,CH,11.4,36.61,98.35,77.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T17:00:00.000000,Switzerland,Switzerland,CH,15.69,41.01,97.78,76.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T18:00:00.000000,Switzerland,Switzerland,CH,4.58,28.18,99.21,75.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T19:00:00.000000,Switzerland,Switzerland,CH,6.64,30.77,98.96,77.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T20:00:00.000000,Switzerland,Switzerland,CH,6.35,30.58,98.99,76.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T21:00:00.000000,Switzerland,Switzerland,CH,16.14,40.68,97.69,70.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T22:00:00.000000,Switzerland,Switzerland,CH,8.57,30.81,98.61,64.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-23T23:00:00.000000,Switzerland,Switzerland,CH,10.2,32.3,98.43,62.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T00:00:00.000000,Switzerland,Switzerland,CH,12.01,34.2,98.17,60.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T01:00:00.000000,Switzerland,Switzerland,CH,11.3,33.35,98.26,60.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T02:00:00.000000,Switzerland,Switzerland,CH,11.6,33.94,98.22,61.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T03:00:00.000000,Switzerland,Switzerland,CH,7.29,29.03,98.79,62.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T04:00:00.000000,Switzerland,Switzerland,CH,5.23,27.08,99.05,64.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T05:00:00.000000,Switzerland,Switzerland,CH,7.34,30.97,98.86,71.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T06:00:00.000000,Switzerland,Switzerland,CH,17.29,43.94,97.67,78.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T07:00:00.000000,Switzerland,Switzerland,CH,14.95,42.23,97.95,81.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T08:00:00.000000,Switzerland,Switzerland,CH,9.73,36.69,98.66,83.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T09:00:00.000000,Switzerland,Switzerland,CH,8.93,36.09,98.79,84.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T10:00:00.000000,Switzerland,Switzerland,CH,10.26,38.13,98.62,86.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T11:00:00.000000,Switzerland,Switzerland,CH,11.68,39.93,98.45,86.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-06-24T12:00:00.000000,Switzerland,Switzerland,CH,12.04,40.21,98.4,87.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
