Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2015-12-03T17:00+01:00,2653.1,,2385.72,64.07,93.02
2015-12-03T18:00+01:00,2653.4,,2411.49,73.82,82.95
2015-12-03T19:00+01:00,2653.3,,2393.83,64.32,74.16
2015-12-03T20:00+01:00,2655.4,,2182.52,58.2,69.99
2015-12-03T21:00+01:00,2654,,2042.44,57.9,60.86
2015-12-03T22:00+01:00,2653.8,,1937.81,56.94,55.65
2015-12-03T23:00+01:00,2657.6,,1562.65,53.99,53.99
2015-12-04T00:00+01:00,2657.3,,1391.32,49.34,60.59
2015-12-04T01:00+01:00,2658.3,,1052.32,46.38,52.06
2015-12-04T02:00+01:00,2658.7,,703.1,45.5,48.9
2015-12-04T03:00+01:00,2657.6,,669.75,45.02,47.85
2015-12-04T04:00+01:00,2657.6,,669.99,44.99,47.82
2015-12-04T05:00+01:00,2657.6,,1016.11,49.4,54.8
2015-12-04T06:00+01:00,2655,,2033.66,58.89,67.71
2015-12-04T07:00+01:00,2652.6,,2716.13,61.8,75.95
2015-12-04T08:00+01:00,2651.6,,2727.25,62.3,82.95
2015-12-04T09:00+01:00,2650.9,,2739.41,62.19,88.9
2015-12-04T10:00+01:00,2648.3,,2796.22,62.46,75.29
2015-12-04T11:00+01:00,2648,,2731.68,62.91,78.8
2015-12-04T12:00+01:00,2648.2,,2543.25,58.07,70.68
2015-12-04T13:00+01:00,2646.3,,2545.95,58.01,71
2015-12-04T14:00+01:00,2644.8,,2715.45,62.38,73
2015-12-04T15:00+01:00,2595.4,,2718.96,61.83,74.11
2015-12-04T16:00+01:00,2617,,2686.06,61.73,75.92
2015-12-04T17:00+01:00,2646.3,,2755.02,60.72,93.9
2015-12-04T18:00+01:00,2646.9,,2512.02,60.83,78.9
2015-12-04T19:00+01:00,2652.7,,2357.15,59.07,71.66
2015-12-04T20:00+01:00,2649.9,,2084.17,60.08,69.99
2015-12-04T21:00+01:00,2650.2,,1845.13,60.01,61.99
2015-12-04T22:00+01:00,2649.4,,1504.85,56.08,64.95
2015-12-04T23:00+01:00,2646.8,,1074.01,54.06,60.6
2015-12-05T00:00+01:00,2652.9,,972.59,54.43,60.6
2015-12-05T01:00+01:00,2652,,749.39,50.67,54.02
2015-12-05T02:00+01:00,2653.9,,607.61,47.47,50.8
2015-12-05T03:00+01:00,2650.7,,578.54,45.48,47.55
2015-12-05T04:00+01:00,2654.3,,507.54,45.02,48.97
2015-12-05T05:00+01:00,2658.5,,465.09,46.21,50.34
2015-12-05T06:00+01:00,2650.9,,695.94,53.47,60.6
2015-12-05T07:00+01:00,2647.9,,1713.78,58.97,67.6
2015-12-05T08:00+01:00,2651.3,,2165.3,59.51,88.65
2015-12-05T09:00+01:00,2656.4,,2310.01,60.09,89.31
2015-12-05T10:00+01:00,2654.5,,2301.7,60.11,82.95
2015-12-05T11:00+01:00,2656.9,,2184.66,59.91,79.82
2015-12-05T12:00+01:00,2656.3,,1953.27,59.61,64.95
2015-12-05T13:00+01:00,2656.7,,1465.63,57.44,60.86
2015-12-05T14:00+01:00,2657.4,,1828.01,58.99,59.99
2015-12-05T15:00+01:00,2654.9,,2237.99,60.16,64.95
2015-12-05T16:00+01:00,2655.3,,2250.71,60.7,70.45
2015-12-05T17:00+01:00,2654,,2189.24,61.52,88.59
2015-12-05T18:00+01:00,2653.5,,2033.31,61.1,78
2015-12-05T19:00+01:00,2648.7,,2130.75,60.99,80.24
2015-12-05T20:00+01:00,2646.6,,1888.34,60.02,70.68
2015-12-05T21:00+01:00,2648.5,,1960.49,59.97,60.86
2015-12-05T22:00+01:00,2646.4,,1084.79,59.64,56.05
2015-12-05T23:00+01:00,2647.6,,616.92,56.52,54.6
2015-12-06T00:00+01:00,2646.4,,561.27,52.28,51.55
2015-12-06T01:00+01:00,2647,,494.59,47.59,45.51
2015-12-06T02:00+01:00,2646.3,,464.86,46.05,41.94
2015-12-06T03:00+01:00,2645.8,,485.96,45.1,40.78
2015-12-06T04:00+01:00,2644.8,,519.21,44.98,41.25
2015-12-06T05:00+01:00,2643.2,,504.9,45.05,41.49
2015-12-06T06:00+01:00,2644.9,,506.57,46.14,42.04
2015-12-06T07:00+01:00,2644.6,,487.33,47.54,46.5
2015-12-06T08:00+01:00,2645.5,,568.06,53.38,50.38
2015-12-06T09:00+01:00,2645.1,,678.32,57.91,51.51
2015-12-06T10:00+01:00,2646.8,,652.26,57.97,47.88
2015-12-06T11:00+01:00,2642,,644.93,57.22,47.36
2015-12-06T12:00+01:00,2641,,623.96,56.57,46.5
2015-12-06T13:00+01:00,2638.8,,560.06,53.83,43.57
2015-12-06T14:00+01:00,2638,,600.29,55.07,46.11
2015-12-06T15:00+01:00,2634.1,,706.05,56.32,51.22
2015-12-06T16:00+01:00,2634.5,,1281.16,58.09,61.99
2015-12-06T17:00+01:00,2635.5,,2048.2,60.91,74.99
2015-12-06T18:00+01:00,2636.5,,1929.76,61.13,70
2015-12-06T19:00+01:00,2638.1,,2032.08,60.93,74.24
2015-12-06T20:00+01:00,2640.4,,1735.95,60.05,70
2015-12-06T21:00+01:00,2642.9,,1604.28,58.96,65.59
2015-12-06T22:00+01:00,2645.3,,878.45,54.99,56.29
2015-12-06T23:00+01:00,2645.9,,621.89,50.95,50.8
2015-12-07T00:00+01:00,2648.1,,499.52,45.54,45.79
2015-12-07T01:00+01:00,2647.9,,515.23,43.52,42.02
2015-12-07T02:00+01:00,2647.1,,472.12,42.2,40.23
2015-12-07T03:00+01:00,2647.6,,485.2,41.52,39.7
2015-12-07T04:00+01:00,2647.5,,471.77,41.95,39.48
2015-12-07T05:00+01:00,2646.5,,522.3,46.02,42.27
2015-12-07T06:00+01:00,2646.5,,677.95,54.43,52.5
2015-12-07T07:00+01:00,2647.7,,1179.04,58.05,56.5
2015-12-07T08:00+01:00,2645.3,,2096.87,61.93,61.9
2015-12-07T09:00+01:00,2645.8,,2345.44,61.98,61.01
2015-12-07T10:00+01:00,2646.1,,2298.15,61.93,58.92
2015-12-07T11:00+01:00,2647.2,,1291.96,59.23,57
2015-12-07T12:00+01:00,2648,,1032.81,59.02,52.99
2015-12-07T13:00+01:00,2646,,1020.66,59.02,52.99
2015-12-07T14:00+01:00,2645,,1146.32,59.1,56.94
2015-12-07T15:00+01:00,2643.7,,2221.59,62.03,60.46
2015-12-07T16:00+01:00,2646.2,,2332.36,62.24,65
2015-12-07T17:00+01:00,2647.6,,2519.58,62.91,75
2015-12-07T18:00+01:00,2648.1,,2346.63,62.09,64.35
2015-12-07T19:00+01:00,2650.3,,2204.65,61.95,71.32
2015-12-07T20:00+01:00,2649.8,,2110.04,62.13,62
2015-12-07T21:00+01:00,2650.6,,1578.48,58.12,62.91
2015-12-07T22:00+01:00,2651.9,,868.88,56.38,53.5
2015-12-07T23:00+01:00,2652.9,,575.09,53.03,50.41
2015-12-08T00:00+01:00,2659.1,,517.13,49.29,43.6
2015-12-08T01:00+01:00,2652.3,,486.76,47.01,41.76
2015-12-08T02:00+01:00,2655.5,,485.51,43.09,39.99
2015-12-08T03:00+01:00,2651.3,,522.79,42.64,40.49
2015-12-08T04:00+01:00,2650.7,,486.37,42,39.7
2015-12-08T05:00+01:00,2651.2,,528.76,44.26,40.07
2015-12-08T06:00+01:00,2652.1,,602.32,48.95,45.72
2015-12-08T07:00+01:00,2650.4,,778.94,53.94,49.42
2015-12-08T08:00+01:00,2649.9,,726.67,55.03,47.52
2015-12-08T09:00+01:00,2650.6,,833.96,55.02,47.81
2015-12-08T10:00+01:00,2649.3,,674.13,54.06,44.6
2015-12-08T11:00+01:00,2649.2,,751.64,54.59,46.11
2015-12-08T12:00+01:00,2647.9,,601.3,53.16,43.76
2015-12-08T13:00+01:00,2647.2,,609.14,53.38,42.15
2015-12-08T14:00+01:00,2647,,650.54,53.08,44.76
2015-12-08T15:00+01:00,2647.5,,738.71,54.37,49.6
2015-12-08T16:00+01:00,2648.2,,1427.05,58.45,51.42
2015-12-08T17:00+01:00,2645,,2220.88,60.29,65
2015-12-08T18:00+01:00,2645.1,,2958.33,60.02,64.35
2015-12-08T19:00+01:00,2648,,2615.71,58.93,72.38
2015-12-08T20:00+01:00,2648,,1868.8,59.53,64.35
2015-12-08T21:00+01:00,2648.2,,1855.66,58.43,61.87
2015-12-08T22:00+01:00,2647.1,,842.93,55.08,56.04
2015-12-08T23:00+01:00,2647.8,,530.33,50.64,47.64
2015-12-09T00:00+01:00,2646.6,,535.53,46.14,44.76
2015-12-09T01:00+01:00,2645.2,,749.54,43.05,42.5
2015-12-09T02:00+01:00,2645.3,,600.99,42.2,41.5
2015-12-09T03:00+01:00,2645,,482.2,42,41.5
2015-12-09T04:00+01:00,2646,,433.2,41.64,40.57
2015-12-09T05:00+01:00,2644.8,,563.97,46.65,44.72
2015-12-09T06:00+01:00,2642.5,,1243.24,57.06,56.47
2015-12-09T07:00+01:00,2641.9,,2660.78,63.58,63.93
2015-12-09T08:00+01:00,2640.8,,2767.86,64.62,69.4
2015-12-09T09:00+01:00,2640.8,,2876.27,64.11,73.82
2015-12-09T10:00+01:00,2633.9,,2849.66,64.99,68.12
2015-12-09T11:00+01:00,2633.8,,2989.63,63.89,62.99
2015-12-09T12:00+01:00,2632.5,,2275.06,59.9,58.91
2015-12-09T13:00+01:00,2633,,1436,59.84,59.8
2015-12-09T14:00+01:00,2633.2,,2072.03,62.98,66
2015-12-09T15:00+01:00,2633.1,,2273.03,63.99,75
2015-12-09T16:00+01:00,2636.9,,2560.93,64.18,85.01
2015-12-09T17:00+01:00,2642.8,,3383.02,69.6,99.09
2015-12-09T18:00+01:00,2646.8,,3698.39,69.95,80.24
2015-12-09T19:00+01:00,2650.8,,3262.34,66.59,72.2
2015-12-09T20:00+01:00,2655.1,,2505.22,65.03,65.02
2015-12-09T21:00+01:00,2661.8,,2420.79,59.07,64.35
2015-12-09T22:00+01:00,2658.8,,1925.23,57.94,63.06
2015-12-09T23:00+01:00,2659.8,,654.69,55.06,52.15
2015-12-10T00:00+01:00,2659.3,,536.51,49.23,50.37
2015-12-10T01:00+01:00,2657.7,,500.81,46.88,45.56
2015-12-10T02:00+01:00,2610.2,,525.85,43.62,41.69
2015-12-10T03:00+01:00,2603.6,,567.68,43.01,41.5
2015-12-10T04:00+01:00,2534.8,,540.73,42.81,40.4
2015-12-10T05:00+01:00,2474.9,,561.46,47.55,43.76
2015-12-10T06:00+01:00,2475.6,,1120.6,57.87,54.91
2015-12-10T07:00+01:00,2544.7,,2462.48,63.85,74
2015-12-10T08:00+01:00,2623.2,,2435.5,64.94,70
2015-12-10T09:00+01:00,2652.5,,2458.29,64.92,79.99
2015-12-10T10:00+01:00,2655.8,,2444.58,64.8,69.23
2015-12-10T11:00+01:00,2655.3,,2324.99,63.76,70
2015-12-10T12:00+01:00,2652.9,,1256.42,60.85,59.9
2015-12-10T13:00+01:00,2654.1,,1527.93,61.17,62
2015-12-10T14:00+01:00,2653.7,,2126.49,64.95,70.2
2015-12-10T15:00+01:00,2655,,2342.83,64.89,74
2015-12-10T16:00+01:00,2654.2,,2372.03,64.57,79.99
2015-12-10T17:00+01:00,2655.1,,2727.52,67.59,86.25
2015-12-10T18:00+01:00,2654.1,,2818.31,67.94,73.1
2015-12-10T19:00+01:00,2655.1,,2688.4,66.11,68.68
2015-12-10T20:00+01:00,2654.4,,1718.38,62.31,60.9
2015-12-10T21:00+01:00,2654.3,,1397.12,61.14,59.33
2015-12-10T22:00+01:00,2652.9,,1028.37,59.08,53.8
2015-12-10T23:00+01:00,2653.4,,559.82,51.73,48.62
2015-12-11T00:00+01:00,2652.3,,519.96,46.1,45.47
2015-12-11T01:00+01:00,2652.8,,550.91,42.89,42.5
2015-12-11T02:00+01:00,2655.1,,491.33,40.95,40.23
2015-12-11T03:00+01:00,2654.5,,493.16,40.87,40.72
2015-12-11T04:00+01:00,2653.4,,497.26,39.61,39.08
2015-12-11T05:00+01:00,2653.9,,542.41,43.59,45.1
2015-12-11T06:00+01:00,2654.7,,1368.66,56.98,57.09
2015-12-11T07:00+01:00,2655.1,,2851.94,68.43,69.59
2015-12-11T08:00+01:00,2655.5,,2652.44,68.47,69.2
2015-12-11T09:00+01:00,2655.7,,2471.32,66.92,79.99
2015-12-11T10:00+01:00,2656.1,,2419.41,67.8,70
2015-12-11T11:00+01:00,2656.7,,2180.66,67.93,66.01
2015-12-11T12:00+01:00,2656.7,,1561.57,62.49,62
2015-12-11T13:00+01:00,2648.9,,1575.95,62.51,67.01
2015-12-11T14:00+01:00,2640.3,,1912.64,66.47,70
2015-12-11T15:00+01:00,2639.9,,1977.68,68.05,75
2015-12-11T16:00+01:00,2637.9,,2039.74,67,78
2015-12-11T17:00+01:00,2642.5,,2230.93,63.61,89.45
2015-12-11T18:00+01:00,2642.5,,2236.22,63.99,72.08
2015-12-11T19:00+01:00,2646.3,,2146.1,64.27,70.22
2015-12-11T20:00+01:00,2648.4,,1782.31,62.88,61.99
2015-12-11T21:00+01:00,2650.9,,1493.47,60.58,60.61
2015-12-11T22:00+01:00,2652.3,,1029.49,55.32,57.96
2015-12-11T23:00+01:00,2652,,730.77,48.96,51.42
2015-12-12T00:00+01:00,2650.8,,700.88,50.01,50.2
2015-12-12T01:00+01:00,2651.5,,486.51,45.27,45.28
2015-12-12T02:00+01:00,2650.5,,429.06,43.39,43.4
2015-12-12T03:00+01:00,2652.7,,421.84,42.48,41.38
2015-12-12T04:00+01:00,2654.2,,488.15,41.74,39.81
2015-12-12T05:00+01:00,2654,,512.66,44.07,42.53
2015-12-12T06:00+01:00,2661.1,,534.83,52.94,50.7
2015-12-12T07:00+01:00,2657.3,,867.52,62.46,60.61
2015-12-12T08:00+01:00,2659.1,,1357.66,65.08,63.06
2015-12-12T09:00+01:00,2654,,1582.41,65.31,64.8
2015-12-12T10:00+01:00,2652,,1412.76,63.36,63.95
2015-12-12T11:00+01:00,2650.5,,1044.19,60.32,62
2015-12-12T12:00+01:00,2645,,517.73,55.78,54.29
2015-12-12T13:00+01:00,2642.1,,508.66,55.09,50.15
2015-12-12T14:00+01:00,2638.4,,527.67,56.92,51.15
2015-12-12T15:00+01:00,2637.3,,960.83,60.82,58.86
2015-12-12T16:00+01:00,2638.8,,1590.92,64.95,63.1
2015-12-12T17:00+01:00,2641,,2156.35,66.38,77.93
2015-12-12T18:00+01:00,2647.4,,2203.75,66.4,73.08
2015-12-12T19:00+01:00,2647.2,,2106.78,66.34,76.75
2015-12-12T20:00+01:00,2650.3,,1819.86,64.32,66.01
2015-12-12T21:00+01:00,2658.8,,1376.59,58.04,61.99
2015-12-12T22:00+01:00,2654.5,,664.97,54.06,51.09
2015-12-12T23:00+01:00,2657.5,,564.4,50.02,47.6
2015-12-13T00:00+01:00,2658.9,,514.82,46.57,45.03
2015-12-13T01:00+01:00,2660.8,,698.22,43.42,39.84
2015-12-13T02:00+01:00,2657.3,,692.32,40.99,39
2015-12-13T03:00+01:00,2660.5,,657.39,39.45,37.66
2015-12-13T04:00+01:00,2660.3,,652.18,38.75,36.79
2015-12-13T05:00+01:00,2657.9,,666.52,39.5,39
2015-12-13T06:00+01:00,2657,,685.77,41.4,40.17
2015-12-13T07:00+01:00,2660.4,,769.87,44.96,42.39
2015-12-13T08:00+01:00,2658.2,,750,46.95,44.81
2015-12-13T09:00+01:00,2659.9,,749.57,47.76,46.21
2015-12-13T10:00+01:00,2657,,535.39,45.96,45.64
2015-12-13T11:00+01:00,2657.7,,648.31,45.25,45.53
2015-12-13T12:00+01:00,2655.9,,636.13,45.44,45.4
2015-12-13T13:00+01:00,2651.8,,506.34,44.84,43.03
2015-12-13T14:00+01:00,2652,,461.76,45.12,43.41
2015-12-13T15:00+01:00,2650.7,,487.74,49.16,50
2015-12-13T16:00+01:00,2652.4,,638.92,59.05,57.5
2015-12-13T17:00+01:00,2655.6,,1450.08,66.33,67
2015-12-13T18:00+01:00,2656.2,,1658.28,66.32,70.3
2015-12-13T19:00+01:00,2656.6,,1604.5,65.94,71.22
2015-12-13T20:00+01:00,2658.5,,1466.34,65,67
2015-12-13T21:00+01:00,2659.1,,1085,63.46,67
2015-12-13T22:00+01:00,2660.1,,617.72,51.93,51.88
2015-12-13T23:00+01:00,2660.7,,529.58,46.9,45.33
2015-12-14T00:00+01:00,2659.7,,504.39,45.53,42.41
2015-12-14T01:00+01:00,2662.6,,497.8,42.12,39.54
2015-12-14T02:00+01:00,2661.8,,439.08,41.24,38
2015-12-14T03:00+01:00,2662.2,,430.49,40.29,36.97
2015-12-14T04:00+01:00,2660.6,,432.66,37.72,37.71
2015-12-14T05:00+01:00,2662.3,,482.82,43.44,41.5
2015-12-14T06:00+01:00,2660.6,,717.7,54.99,53.09
2015-12-14T07:00+01:00,2661.7,,1838.13,66.89,67.15
2015-12-14T08:00+01:00,2659.2,,2301.18,68.9,68.4
2015-12-14T09:00+01:00,2659.2,,2261.21,68.95,77.19
2015-12-14T10:00+01:00,2658.5,,1969.84,68.35,72.23
2015-12-14T11:00+01:00,2662.1,,2046.18,67.44,76.47
2015-12-14T12:00+01:00,2661.5,,1126.17,64.06,64.28
2015-12-14T13:00+01:00,2659.9,,1109.43,65.01,64.42
2015-12-14T14:00+01:00,2659.3,,1791.72,67.98,68
2015-12-14T15:00+01:00,2657.2,,1949.2,68.94,72.86
2015-12-14T16:00+01:00,2658.4,,2083.09,69.49,79.48
2015-12-14T17:00+01:00,2658.1,,2240.19,68.93,98.9
2015-12-14T18:00+01:00,2660.4,,2214.7,68.93,75
2015-12-14T19:00+01:00,2659.7,,1948,68.01,68.68
2015-12-14T20:00+01:00,2660.7,,1558.55,65.09,66
2015-12-14T21:00+01:00,2660.3,,1478.6,65,66
2015-12-14T22:00+01:00,2661.9,,920.12,62.97,59.84
2015-12-14T23:00+01:00,2662.1,,655.66,56.56,50
2015-12-15T00:00+01:00,2659.1,,565.24,46.81,44.01
2015-12-15T01:00+01:00,2660.9,,534.15,44.94,42.41
2015-12-15T02:00+01:00,2661.9,,496.17,41.6,41
2015-12-15T03:00+01:00,2660.7,,525.21,40.98,41
2015-12-15T04:00+01:00,2660,,473.78,40.92,41.01
2015-12-15T05:00+01:00,2667.4,,494.52,45.98,43.19
2015-12-15T06:00+01:00,2667.3,,1028,59.11,64.3
2015-12-15T07:00+01:00,2666.4,,2271.12,68.98,75
2015-12-15T08:00+01:00,2670.4,,2586.18,71.71,86.1
2015-12-15T09:00+01:00,2668.8,,2516.79,71.28,77.99
2015-12-15T10:00+01:00,2665.2,,2485.21,71.26,72.23
2015-12-15T11:00+01:00,2666.9,,2129.43,71.42,67
2015-12-15T12:00+01:00,2666.3,,1297.04,66.41,71.63
2015-12-15T13:00+01:00,2663.6,,1461.79,67.09,68.1
2015-12-15T14:00+01:00,2661,,1832.54,69.04,72.92
2015-12-15T15:00+01:00,2663,,2253.18,71.05,76.2
2015-12-15T16:00+01:00,2662.2,,2316.57,71,77.99
2015-12-15T17:00+01:00,2663,,2572.49,69.57,98.67
2015-12-15T18:00+01:00,2662,,2466.12,69.6,85
2015-12-15T19:00+01:00,2657.5,,2400.9,69,72.91
2015-12-15T20:00+01:00,2654.5,,1906.71,68.04,70.6
2015-12-15T21:00+01:00,2653.8,,1721.19,67.46,71.63
2015-12-15T22:00+01:00,2654.9,,1518.45,62.28,69.99
2015-12-15T23:00+01:00,2653.9,,1057.9,53.86,61.99
2015-12-16T00:00+01:00,2655.6,,672.66,48.07,62.42
2015-12-16T01:00+01:00,2656,,470.68,45.29,48.67
2015-12-16T02:00+01:00,2655.3,,464.03,43.55,45.17
2015-12-16T03:00+01:00,2653.1,,445.36,43.6,43.76
2015-12-16T04:00+01:00,2651.4,,450.38,42.39,44.2
2015-12-16T05:00+01:00,2651.2,,541.01,47.92,51.99
2015-12-16T06:00+01:00,2653.3,,1735.6,66.07,78.67
2015-12-16T07:00+01:00,2645.1,,2341.16,74.04,77.99
2015-12-16T08:00+01:00,2645.9,,2630.54,73.2,96.96
2015-12-16T09:00+01:00,2646,,2586.26,72.19,91.41
2015-12-16T10:00+01:00,2642.4,,2549.41,72.96,81.01
2015-12-16T11:00+01:00,2643.6,,2423.56,70.41,77.4
2015-12-16T12:00+01:00,2647,,1918.54,70.25,64.42
2015-12-16T13:00+01:00,2645.2,,1852.24,70.04,64.66
2015-12-16T14:00+01:00,2645.1,,1792.21,74.09,69.3
2015-12-16T15:00+01:00,2643.2,,2176.09,73.97,77.99
2015-12-16T16:00+01:00,2643.8,,2528.12,71.88,92.01
2015-12-16T17:00+01:00,2642.2,,2763.66,72.16,115
2015-12-16T18:00+01:00,2641.6,,2797.18,72.4,90
2015-12-16T19:00+01:00,2631.6,,2552.31,71.94,83.99
2015-12-16T20:00+01:00,2631.7,,2217.19,69.91,77.99
2015-12-16T21:00+01:00,2629.9,,2060.03,69.42,77.99
2015-12-16T22:00+01:00,2631.8,,1724.39,68.24,71.63
2015-12-16T23:00+01:00,2634.3,,794.16,64.93,70.99
2015-12-17T00:00+01:00,2630.3,,432.13,52.43,48.2
2015-12-17T01:00+01:00,2637.1,,377.81,46,41.96
2015-12-17T02:00+01:00,2631.2,,343.56,43.07,40.63
2015-12-17T03:00+01:00,2634.5,,361.06,41.81,40.5
2015-12-17T04:00+01:00,2632.9,,363.89,42.36,40.5
2015-12-17T05:00+01:00,2633.7,,458.56,49.92,45.41
2015-12-17T06:00+01:00,2633.1,,950.97,70.97,70.5
2015-12-17T07:00+01:00,2632.2,,1851.56,72.49,71.63
2015-12-17T08:00+01:00,2633.3,,2090.84,74.03,73.01
2015-12-17T09:00+01:00,2641.8,,2129.38,74.01,76.23
2015-12-17T10:00+01:00,2642.4,,1964.81,73.78,72
2015-12-17T11:00+01:00,2641.4,,1726.73,73.99,70.5
2015-12-17T12:00+01:00,2640.3,,1038.72,66.52,60
2015-12-17T13:00+01:00,2636.5,,935.13,66.5,62.32
2015-12-17T14:00+01:00,2629.5,,1105.96,70.72,67.55
2015-12-17T15:00+01:00,2630.8,,1824.46,73.45,71.63
2015-12-17T16:00+01:00,2631,,2149.71,74.05,75.27
2015-12-17T17:00+01:00,2642.4,,2236.86,74.08,100.9
2015-12-17T18:00+01:00,2646.1,,2155.8,74,82.23
2015-12-17T19:00+01:00,2650.2,,1945.33,73.3,77.9
2015-12-17T20:00+01:00,2653.6,,1683.82,72.67,75.89
2015-12-17T21:00+01:00,2652.8,,1256.15,71.92,73.6
2015-12-17T22:00+01:00,2645.6,,1148.13,70.43,71.63
2015-12-17T23:00+01:00,2646.2,,665.32,67.05,61.99
2015-12-18T00:00+01:00,2646.6,,583.33,49.41,52.07
2015-12-18T01:00+01:00,2645,,568.43,42.95,47.49
2015-12-18T02:00+01:00,2635.9,,548.25,41.25,44.1
2015-12-18T03:00+01:00,2383.3,,660.51,40.6,44.01
2015-12-18T04:00+01:00,2379,,609.22,40.51,44.01
2015-12-18T05:00+01:00,2376.7,,685.84,44.93,49.19
2015-12-18T06:00+01:00,2378,,1122.66,68.93,65.5
2015-12-18T07:00+01:00,2373.9,,2281.33,71.93,71.93
2015-12-18T08:00+01:00,2370.4,,2369.95,72.43,78.24
2015-12-18T09:00+01:00,2366.2,,2011.33,71.94,74.39
2015-12-18T10:00+01:00,2371.9,,2085.74,70.91,69.2
2015-12-18T11:00+01:00,2363.9,,1794.27,69.08,69
2015-12-18T12:00+01:00,2365.4,,715.35,62.74,58.97
2015-12-18T13:00+01:00,2363.6,,857.8,63.21,61.65
2015-12-18T14:00+01:00,2364.2,,1146.19,67.02,67
2015-12-18T15:00+01:00,2365.3,,1630.43,70.5,70.45
2015-12-18T16:00+01:00,2367.1,,2202.56,71.1,74.69
2015-12-18T17:00+01:00,2371.7,,2318.8,71.61,98.95
2015-12-18T18:00+01:00,2375,,2237.39,71.09,76.16
2015-12-18T19:00+01:00,2378.3,,1948.86,70.96,70
2015-12-18T20:00+01:00,2380.4,,1182.01,70.94,67
2015-12-18T21:00+01:00,2383.5,,1062.16,70.45,66.28
2015-12-18T22:00+01:00,2387.8,,1054.53,66.95,64.12
2015-12-18T23:00+01:00,2394.1,,642.35,59.41,58
2015-12-19T00:00+01:00,2393.4,,536.48,49.59,58.26
2015-12-19T01:00+01:00,2397.4,,541.09,45.42,50
2015-12-19T02:00+01:00,2397.8,,433.44,44.29,47.64
2015-12-19T03:00+01:00,2398.8,,470.87,42.86,43.9
2015-12-19T04:00+01:00,2401.8,,504.59,40.66,44
2015-12-19T05:00+01:00,2406.3,,488.31,42.8,46.92
2015-12-19T06:00+01:00,2406.3,,536.32,50.01,49.26
2015-12-19T07:00+01:00,2406.8,,735.15,59.56,56.4
2015-12-19T08:00+01:00,2407.7,,861.81,65.91,60
2015-12-19T09:00+01:00,2411.4,,795.91,66.3,60.91
2015-12-19T10:00+01:00,2457.9,,687.39,65.04,60.12
2015-12-19T11:00+01:00,2508.7,,576.94,61.02,50
2015-12-19T12:00+01:00,2590.7,,486.52,51.88,47.63
2015-12-19T13:00+01:00,2592.8,,445.07,50.05,44.58
2015-12-19T14:00+01:00,2598.6,,439.57,51.43,47.64
2015-12-19T15:00+01:00,2592.7,,462.34,56.04,53.45
2015-12-19T16:00+01:00,2591.6,,735.94,63.02,59.63
2015-12-19T17:00+01:00,2590.7,,1886.21,68.95,67
2015-12-19T18:00+01:00,2591.1,,1927.8,68.97,67
2015-12-19T19:00+01:00,2591.2,,1366.39,67.94,70
2015-12-19T20:00+01:00,2593.4,,753.02,65.01,65
2015-12-19T21:00+01:00,2594.6,,526.31,62.75,59.5
2015-12-19T22:00+01:00,2597.3,,480.16,54.02,58.94
2015-12-19T23:00+01:00,2597.9,,414.55,48.66,48.28
2015-12-20T00:00+01:00,2597.2,,473.6,45.74,45.8
2015-12-20T01:00+01:00,2598.3,,508.41,42.08,41.19
2015-12-20T02:00+01:00,2600.2,,439.19,38.91,39.19
2015-12-20T03:00+01:00,2601,,456.53,36.77,38.93
2015-12-20T04:00+01:00,2600.8,,405.16,34.67,38.06
2015-12-20T05:00+01:00,2598.4,,387.08,37.51,40
2015-12-20T06:00+01:00,2611.3,,398.73,36.98,39.99
2015-12-20T07:00+01:00,2648.7,,410.4,39.61,41
2015-12-20T08:00+01:00,2653.5,,439.26,41.59,43
2015-12-20T09:00+01:00,2652,,455.63,44.03,44.69
2015-12-20T10:00+01:00,2651.7,,540.25,45.93,47.62
2015-12-20T11:00+01:00,2648.3,,537.95,44.89,46.79
2015-12-20T12:00+01:00,2647.1,,508.6,44.93,45.02
2015-12-20T13:00+01:00,2644.2,,440.34,43.08,41
2015-12-20T14:00+01:00,2642.3,,437.52,42.36,42.89
2015-12-20T15:00+01:00,2640.7,,431.13,48.93,47.71
2015-12-20T16:00+01:00,2642,,453.69,55.08,50.72
2015-12-20T17:00+01:00,2642.3,,1639.8,63.04,64.42
2015-12-20T18:00+01:00,2646.6,,1334.74,62.7,61.8
2015-12-20T19:00+01:00,2644.5,,780.5,62.93,61.99
2015-12-20T20:00+01:00,2647.1,,911.55,61.86,63.1
2015-12-20T21:00+01:00,2647.7,,709.53,56.37,57.5
2015-12-20T22:00+01:00,2648,,472.29,49.94,50
2015-12-20T23:00+01:00,2649,,414.23,44.17,43.5
2015-12-21T00:00+01:00,2630.2,,385.47,41.38,43.83
2015-12-21T01:00+01:00,2616.6,,401.54,38.01,40.59
2015-12-21T02:00+01:00,2637.1,,378.9,35.41,39.16
2015-12-21T03:00+01:00,2643.8,,387.46,35.12,38.28
2015-12-21T04:00+01:00,2645.6,,309.93,35.15,38
2015-12-21T05:00+01:00,2646.5,,316.89,43.05,41.34
